Timestamp,Machine_ID,Temperature_C,Vibration_mm_s,Pressure_bar
24/1/24 9:40,Machine_1,73.38,2.19,4.34
24/1/24 9:40,Machine_2,78.17,1.98,5.93
24/1/24 9:40,Machine_3,75.27,1.16,7.17
24/1/24 9:40,Machine_4,61.0,2.1,4.86
24/1/24 9:40,Machine_5,61.35,1.89,3.5
24/1/24 9:40,Machine_6,62.38,0.59,3.57
24/1/24 9:40,Machine_7,76.56,2.55,6.09
24/1/24 9:40,Machine_8,65.69,0.84,4.71
24/1/24 9:40,Machine_9,60.32,0.57,4.82
24/1/24 9:40,Machine_10,76.88,2.54,5.5
24/1/24 9:41,Machine_1,79.04,2.22,5.67
24/1/24 9:41,Machine_2,70.3,1.4,5.01
24/1/24 9:41,Machine_3,72.46,2.33,7.09
24/1/24 9:41,Machine_4,71.17,2.04,5.32
24/1/24 9:41,Machine_5,74.24,2.69,5.85
24/1/24 9:41,Machine_6,74.98,1.76,7.13
24/1/24 9:41,Machine_7,70.8,0.8,6.64
24/1/24 9:41,Machine_8,65.01,1.89,6.69
24/1/24 9:41,Machine_9,63.28,1.87,4.91
24/1/24 9:41,Machine_10,63.71,2.43,5.95
24/1/24 9:42,Machine_1,76.09,1.6,6.09
24/1/24 9:42,Machine_2,79.18,0.46,3.28
24/1/24 9:42,Machine_3,63.2,0.62,5.86
24/1/24 9:42,Machine_4,74.75,2.11,7.19
24/1/24 9:42,Machine_5,70.74,1.29,3.74
24/1/24 9:42,Machine_6,69.86,1.53,5.19
24/1/24 9:42,Machine_7,78.4,1.46,5.2
24/1/24 9:42,Machine_8,66.18,2.54,6.52
24/1/24 9:42,Machine_9,75.4,1.97,3.23
24/1/24 9:42,Machine_10,68.48,0.41,3.27
24/1/24 9:43,Machine_1,60.68,2.03,7.34
24/1/24 9:43,Machine_2,62.08,1.62,4.26
24/1/24 9:43,Machine_3,64.96,0.53,5.44
24/1/24 9:43,Machine_4,65.99,1.0,5.47
24/1/24 9:43,Machine_5,72.5,1.71,3.99
24/1/24 9:43,Machine_6,75.68,2.61,6.41
24/1/24 9:43,Machine_7,77.34,2.38,7.43
24/1/24 9:43,Machine_8,77.73,1.88,7.28
24/1/24 9:43,Machine_9,60.22,1.21,5.98
24/1/24 9:43,Machine_10,74.41,2.42,4.36
24/1/24 9:44,Machine_1,71.75,2.51,5.56
24/1/24 9:44,Machine_2,79.86,0.68,5.71
24/1/24 9:44,Machine_3,72.93,0.55,6.8
24/1/24 9:44,Machine_4,69.06,0.94,3.54
24/1/24 9:44,Machine_5,60.38,1.37,7.23
24/1/24 9:44,Machine_6,76.54,0.82,7.01
24/1/24 9:44,Machine_7,70.79,1.06,4.92
24/1/24 9:44,Machine_8,74.24,2.03,3.96
24/1/24 9:44,Machine_9,77.66,0.7,3.9
24/1/24 9:44,Machine_10,60.05,1.16,6.44
24/1/24 9:45,Machine_1,76.82,2.45,4.22
24/1/24 9:45,Machine_2,77.63,2.35,3.14
24/1/24 9:45,Machine_3,62.26,2.02,4.44
24/1/24 9:45,Machine_4,64.59,2.05,4.62
24/1/24 9:45,Machine_5,63.73,2.53,6.55
24/1/24 9:45,Machine_6,67.93,1.05,5.4
24/1/24 9:45,Machine_7,62.71,2.22,3.5
24/1/24 9:45,Machine_8,66.17,1.02,7.49
24/1/24 9:45,Machine_9,60.27,2.35,6.29
24/1/24 9:45,Machine_10,75.22,2.28,3.85
24/1/24 9:46,Machine_1,76.03,1.54,7.23
24/1/24 9:46,Machine_2,68.68,1.09,7.46
24/1/24 9:46,Machine_3,61.95,2.05,3.92
24/1/24 9:46,Machine_4,68.08,1.22,4.1
24/1/24 9:46,Machine_5,65.22,1.0,5.8
24/1/24 9:46,Machine_6,78.48,1.27,4.6
24/1/24 9:46,Machine_7,72.26,0.92,6.29
24/1/24 9:46,Machine_8,63.72,2.04,6.05
24/1/24 9:46,Machine_9,74.33,2.03,4.89
24/1/24 9:46,Machine_10,74.28,1.04,5.66
24/1/24 9:47,Machine_1,68.65,2.1,6.67
24/1/24 9:47,Machine_2,68.04,1.81,4.56
24/1/24 9:47,Machine_3,70.9,1.61,6.59
24/1/24 9:47,Machine_4,62.12,1.11,6.31
24/1/24 9:47,Machine_5,78.08,1.75,6.61
24/1/24 9:47,Machine_6,70.12,0.88,4.59
24/1/24 9:47,Machine_7,75.0,1.23,5.74
24/1/24 9:47,Machine_8,62.85,1.7,4.69
24/1/24 9:47,Machine_9,68.98,0.82,4.12
24/1/24 9:47,Machine_10,61.1,2.53,4.78
24/1/24 9:48,Machine_1,73.74,0.43,7.46
24/1/24 9:48,Machine_2,71.1,1.95,6.68
24/1/24 9:48,Machine_3,62.41,1.94,6.25
24/1/24 9:48,Machine_4,71.28,0.55,6.33
24/1/24 9:48,Machine_5,63.8,1.51,6.39
24/1/24 9:48,Machine_6,72.15,0.65,3.63
24/1/24 9:48,Machine_7,66.43,2.0,7.16
24/1/24 9:48,Machine_8,72.49,2.01,3.77
24/1/24 9:48,Machine_9,65.26,2.21,4.68
24/1/24 9:48,Machine_10,65.57,2.21,6.36
24/1/24 9:49,Machine_1,60.44,1.03,5.01
24/1/24 9:49,Machine_2,70.92,1.05,7.27
24/1/24 9:49,Machine_3,70.45,1.29,5.68
24/1/24 9:49,Machine_4,61.46,1.57,7.05
24/1/24 9:49,Machine_5,68.31,1.8,6.78
24/1/24 9:49,Machine_6,71.76,2.46,4.73
24/1/24 9:49,Machine_7,72.22,0.83,5.02
24/1/24 9:49,Machine_8,73.15,1.04,4.87
24/1/24 9:49,Machine_9,65.24,0.84,6.89
24/1/24 9:49,Machine_10,62.42,2.16,3.5
24/1/24 9:50,Machine_1,79.63,2.26,6.32
24/1/24 9:50,Machine_2,72.08,1.68,5.26
24/1/24 9:50,Machine_3,72.33,1.19,3.69
24/1/24 9:50,Machine_4,78.0,0.52,3.95
24/1/24 9:50,Machine_5,63.1,1.76,6.54
24/1/24 9:50,Machine_6,68.1,0.6,6.34
24/1/24 9:50,Machine_7,61.55,2.22,4.58
24/1/24 9:50,Machine_8,71.24,1.91,4.54
24/1/24 9:50,Machine_9,69.41,2.38,5.58
24/1/24 9:50,Machine_10,63.76,1.61,3.48
24/1/24 9:51,Machine_1,79.61,2.6,5.97
24/1/24 9:51,Machine_2,64.4,0.75,5.98
24/1/24 9:51,Machine_3,69.83,0.69,5.15
24/1/24 9:51,Machine_4,65.17,2.59,4.75
24/1/24 9:51,Machine_5,65.58,1.91,6.42
24/1/24 9:51,Machine_6,71.14,0.68,6.01
24/1/24 9:51,Machine_7,61.18,1.8,4.97
24/1/24 9:51,Machine_8,67.51,0.47,3.38
24/1/24 9:51,Machine_9,61.58,0.47,3.08
24/1/24 9:51,Machine_10,76.08,2.65,7.1
24/1/24 9:52,Machine_1,72.36,0.58,5.42
24/1/24 9:52,Machine_2,60.31,2.16,4.64
24/1/24 9:52,Machine_3,77.79,1.85,6.21
24/1/24 9:52,Machine_4,63.34,1.5,3.4
24/1/24 9:52,Machine_5,64.75,1.71,7.49
24/1/24 9:52,Machine_6,72.61,1.54,6.54
24/1/24 9:52,Machine_7,67.16,0.73,6.11
24/1/24 9:52,Machine_8,68.24,1.34,7.23
24/1/24 9:52,Machine_9,63.99,1.31,3.32
24/1/24 9:52,Machine_10,75.92,0.82,3.68
24/1/24 9:53,Machine_1,76.68,0.82,3.72
24/1/24 9:53,Machine_2,69.49,1.56,3.53
24/1/24 9:53,Machine_3,62.94,1.94,4.84
24/1/24 9:53,Machine_4,60.8,0.63,4.84
24/1/24 9:53,Machine_5,72.47,0.49,6.58
24/1/24 9:53,Machine_6,76.6,1.14,6.83
24/1/24 9:53,Machine_7,76.67,0.9,5.15
24/1/24 9:53,Machine_8,77.38,2.01,4.97
24/1/24 9:53,Machine_9,73.89,0.44,4.35
24/1/24 9:53,Machine_10,69.26,2.3,5.11
24/1/24 9:54,Machine_1,70.96,1.66,4.6
24/1/24 9:54,Machine_2,71.04,2.42,7.33
24/1/24 9:54,Machine_3,79.81,0.89,5.94
24/1/24 9:54,Machine_4,72.19,1.95,5.31
24/1/24 9:54,Machine_5,62.41,2.62,3.18
24/1/24 9:54,Machine_6,78.28,1.68,5.61
24/1/24 9:54,Machine_7,71.43,1.49,5.78
24/1/24 9:54,Machine_8,73.11,1.98,4.76
24/1/24 9:54,Machine_9,73.49,2.35,4.32
24/1/24 9:54,Machine_10,72.49,0.66,5.74
24/1/24 9:55,Machine_1,76.26,2.63,6.34
24/1/24 9:55,Machine_2,61.98,0.66,4.17
24/1/24 9:55,Machine_3,61.9,2.66,5.12
24/1/24 9:55,Machine_4,78.17,2.06,3.31
24/1/24 9:55,Machine_5,73.73,1.6,5.14
24/1/24 9:55,Machine_6,67.3,1.92,6.51
24/1/24 9:55,Machine_7,68.11,1.34,3.34
24/1/24 9:55,Machine_8,79.07,1.45,6.16
24/1/24 9:55,Machine_9,70.0,0.57,4.3
24/1/24 9:55,Machine_10,69.05,1.66,3.58
24/1/24 9:56,Machine_1,69.83,2.21,7.18
24/1/24 9:56,Machine_2,67.97,2.13,3.74
24/1/24 9:56,Machine_3,76.75,0.99,3.31
24/1/24 9:56,Machine_4,77.89,2.18,4.72
24/1/24 9:56,Machine_5,66.4,1.16,7.31
24/1/24 9:56,Machine_6,75.76,1.12,7.48
24/1/24 9:56,Machine_7,66.59,1.5,4.78
24/1/24 9:56,Machine_8,75.31,1.4,6.18
24/1/24 9:56,Machine_9,68.71,1.01,5.6
24/1/24 9:56,Machine_10,74.71,1.7,5.39
24/1/24 9:57,Machine_1,61.77,0.81,3.44
24/1/24 9:57,Machine_2,64.22,0.84,6.35
24/1/24 9:57,Machine_3,73.18,2.69,3.62
24/1/24 9:57,Machine_4,73.17,1.41,3.99
24/1/24 9:57,Machine_5,77.65,1.06,5.52
24/1/24 9:57,Machine_6,60.63,1.62,3.02
24/1/24 9:57,Machine_7,77.75,1.74,6.54
24/1/24 9:57,Machine_8,79.26,0.7,6.43
24/1/24 9:57,Machine_9,68.35,1.92,3.51
24/1/24 9:57,Machine_10,73.42,1.51,5.44
24/1/24 9:58,Machine_1,70.3,1.06,3.69
24/1/24 9:58,Machine_2,69.07,1.24,4.1
24/1/24 9:58,Machine_3,75.73,0.87,3.14
24/1/24 9:58,Machine_4,72.78,2.54,5.34
24/1/24 9:58,Machine_5,78.73,1.05,5.05
24/1/24 9:58,Machine_6,79.77,1.61,3.44
24/1/24 9:58,Machine_7,76.6,0.47,4.38
24/1/24 9:58,Machine_8,69.92,2.67,6.68
24/1/24 9:58,Machine_9,75.18,1.82,5.92
24/1/24 9:58,Machine_10,74.63,2.1,5.69
24/1/24 9:59,Machine_1,62.13,2.33,7.1
24/1/24 9:59,Machine_2,79.12,2.21,6.01
24/1/24 9:59,Machine_3,63.76,1.95,4.99
24/1/24 9:59,Machine_4,69.37,1.29,6.33
24/1/24 9:59,Machine_5,62.73,0.52,4.95
24/1/24 9:59,Machine_6,76.21,1.03,5.59
24/1/24 9:59,Machine_7,76.31,1.29,3.64
24/1/24 9:59,Machine_8,78.62,1.53,6.47
24/1/24 9:59,Machine_9,69.19,1.51,4.99
24/1/24 9:59,Machine_10,75.71,1.69,6.58
24/1/24 10:00,Machine_1,73.85,0.84,6.0
24/1/24 10:00,Machine_2,66.83,1.04,4.37
24/1/24 10:00,Machine_3,79.16,1.68,7.17
24/1/24 10:00,Machine_4,65.24,2.56,5.76
24/1/24 10:00,Machine_5,78.88,1.71,6.63
24/1/24 10:00,Machine_6,64.89,2.31,3.52
24/1/24 10:00,Machine_7,78.17,2.01,6.74
24/1/24 10:00,Machine_8,67.77,1.9,6.17
24/1/24 10:00,Machine_9,65.51,1.61,4.36
24/1/24 10:00,Machine_10,66.11,0.64,4.83
24/1/24 10:01,Machine_1,71.83,1.92,3.46
24/1/24 10:01,Machine_2,71.44,1.15,7.08
24/1/24 10:01,Machine_3,73.69,2.49,7.28
24/1/24 10:01,Machine_4,69.91,0.77,7.32
24/1/24 10:01,Machine_5,74.17,0.67,4.13
24/1/24 10:01,Machine_6,75.95,2.43,6.1
24/1/24 10:01,Machine_7,77.92,2.15,3.91
24/1/24 10:01,Machine_8,75.72,0.43,3.52
24/1/24 10:01,Machine_9,71.12,1.31,5.81
24/1/24 10:01,Machine_10,73.63,1.31,6.46
24/1/24 10:02,Machine_1,63.57,0.59,4.67
24/1/24 10:02,Machine_2,78.2,2.08,4.44
24/1/24 10:02,Machine_3,73.89,1.81,6.34
24/1/24 10:02,Machine_4,70.55,2.0,6.0
24/1/24 10:02,Machine_5,71.12,1.86,6.85
24/1/24 10:02,Machine_6,71.82,2.66,7.37
24/1/24 10:02,Machine_7,69.45,2.67,3.64
24/1/24 10:02,Machine_8,61.2,0.55,6.56
24/1/24 10:02,Machine_9,72.86,1.82,5.21
24/1/24 10:02,Machine_10,70.24,2.31,7.03
24/1/24 10:03,Machine_1,77.96,1.5,5.56
24/1/24 10:03,Machine_2,73.68,0.64,4.42
24/1/24 10:03,Machine_3,64.64,1.29,3.59
24/1/24 10:03,Machine_4,73.65,2.25,4.34
24/1/24 10:03,Machine_5,72.3,1.23,6.49
24/1/24 10:03,Machine_6,64.22,1.25,5.12
24/1/24 10:03,Machine_7,76.75,0.79,6.92
24/1/24 10:03,Machine_8,74.4,1.42,6.98
24/1/24 10:03,Machine_9,69.18,1.93,3.17
24/1/24 10:03,Machine_10,69.74,2.55,3.44
24/1/24 10:04,Machine_1,69.05,2.28,6.12
24/1/24 10:04,Machine_2,68.24,0.75,4.06
24/1/24 10:04,Machine_3,66.6,0.54,4.11
24/1/24 10:04,Machine_4,75.94,1.86,3.21
24/1/24 10:04,Machine_5,66.07,0.76,3.8
24/1/24 10:04,Machine_6,60.1,0.59,5.66
24/1/24 10:04,Machine_7,66.89,2.32,5.02
24/1/24 10:04,Machine_8,79.98,0.66,6.74
24/1/24 10:04,Machine_9,68.32,2.18,4.32
24/1/24 10:04,Machine_10,65.71,2.6,7.16
24/1/24 10:05,Machine_1,69.36,0.5,6.48
24/1/24 10:05,Machine_2,63.42,1.8,5.89
24/1/24 10:05,Machine_3,74.93,2.35,7.21
24/1/24 10:05,Machine_4,77.36,1.46,7.17
24/1/24 10:05,Machine_5,66.49,1.03,6.57
24/1/24 10:05,Machine_6,68.05,2.37,7.11
24/1/24 10:05,Machine_7,63.51,1.0,4.04
24/1/24 10:05,Machine_8,66.64,2.35,7.46
24/1/24 10:05,Machine_9,78.4,1.53,4.73
24/1/24 10:05,Machine_10,71.65,0.61,5.96
24/1/24 10:06,Machine_1,60.11,1.58,5.34
24/1/24 10:06,Machine_2,63.09,2.11,5.07
24/1/24 10:06,Machine_3,72.92,2.69,4.26
24/1/24 10:06,Machine_4,60.74,2.48,4.9
24/1/24 10:06,Machine_5,79.26,2.56,5.0
24/1/24 10:06,Machine_6,75.53,1.41,4.88
24/1/24 10:06,Machine_7,64.95,0.56,6.26
24/1/24 10:06,Machine_8,75.59,1.74,6.08
24/1/24 10:06,Machine_9,79.28,0.83,6.18
24/1/24 10:06,Machine_10,63.57,2.4,6.31
24/1/24 10:07,Machine_1,63.7,2.52,3.85
24/1/24 10:07,Machine_2,79.05,2.11,4.53
24/1/24 10:07,Machine_3,62.14,2.5,5.97
24/1/24 10:07,Machine_4,75.43,0.92,6.99
24/1/24 10:07,Machine_5,72.64,2.64,5.19
24/1/24 10:07,Machine_6,64.22,0.45,5.58
24/1/24 10:07,Machine_7,66.84,2.42,3.78
24/1/24 10:07,Machine_8,64.79,2.52,5.33
24/1/24 10:07,Machine_9,61.8,2.21,6.15
24/1/24 10:07,Machine_10,66.77,1.4,4.67
24/1/24 10:08,Machine_1,70.83,2.37,3.85
24/1/24 10:08,Machine_2,61.25,0.8,6.06
24/1/24 10:08,Machine_3,73.39,0.45,6.69
24/1/24 10:08,Machine_4,78.63,1.49,6.63
24/1/24 10:08,Machine_5,72.44,2.56,3.53
24/1/24 10:08,Machine_6,75.35,1.51,5.37
24/1/24 10:08,Machine_7,62.81,2.21,3.12
24/1/24 10:08,Machine_8,72.93,0.83,7.17
24/1/24 10:08,Machine_9,61.2,1.81,5.32
24/1/24 10:08,Machine_10,76.5,0.89,4.28
24/1/24 10:09,Machine_1,76.16,0.95,6.91
24/1/24 10:09,Machine_2,69.03,1.84,3.33
24/1/24 10:09,Machine_3,67.2,1.87,7.38
24/1/24 10:09,Machine_4,72.23,2.2,5.91
24/1/24 10:09,Machine_5,61.87,2.16,5.06
24/1/24 10:09,Machine_6,75.2,1.86,3.88
24/1/24 10:09,Machine_7,72.15,0.5,5.49
24/1/24 10:09,Machine_8,70.35,0.49,4.62
24/1/24 10:09,Machine_9,60.65,1.43,3.12
24/1/24 10:09,Machine_10,73.84,1.66,5.45
24/1/24 10:10,Machine_1,75.03,1.04,6.96
24/1/24 10:10,Machine_2,69.19,2.18,4.09
24/1/24 10:10,Machine_3,78.44,1.23,4.56
24/1/24 10:10,Machine_4,76.22,2.39,4.47
24/1/24 10:10,Machine_5,66.28,1.77,6.93
24/1/24 10:10,Machine_6,67.08,1.81,6.93
24/1/24 10:10,Machine_7,75.54,1.38,6.33
24/1/24 10:10,Machine_8,79.56,1.25,6.94
24/1/24 10:10,Machine_9,71.44,0.47,4.98
24/1/24 10:10,Machine_10,63.6,1.64,4.35
24/1/24 10:11,Machine_1,74.34,1.31,6.47
24/1/24 10:11,Machine_2,67.03,2.15,4.82
24/1/24 10:11,Machine_3,65.09,0.77,5.68
24/1/24 10:11,Machine_4,66.54,2.45,6.32
24/1/24 10:11,Machine_5,60.59,2.48,6.1
24/1/24 10:11,Machine_6,79.01,1.64,6.84
24/1/24 10:11,Machine_7,65.97,2.52,5.7
24/1/24 10:11,Machine_8,71.24,0.86,4.95
24/1/24 10:11,Machine_9,64.28,1.46,6.56
24/1/24 10:11,Machine_10,62.88,1.69,6.06
24/1/24 10:12,Machine_1,77.42,0.95,5.76
24/1/24 10:12,Machine_2,65.33,1.22,7.28
24/1/24 10:12,Machine_3,79.56,1.16,6.04
24/1/24 10:12,Machine_4,60.81,2.6,6.44
24/1/24 10:12,Machine_5,64.11,2.41,4.27
24/1/24 10:12,Machine_6,68.45,1.61,6.48
24/1/24 10:12,Machine_7,67.66,1.57,7.47
24/1/24 10:12,Machine_8,75.21,2.6,7.29
24/1/24 10:12,Machine_9,63.05,1.54,6.21
24/1/24 10:12,Machine_10,71.92,1.79,5.17
24/1/24 10:13,Machine_1,64.47,2.41,3.05
24/1/24 10:13,Machine_2,75.89,2.11,5.56
24/1/24 10:13,Machine_3,62.17,2.33,3.77
24/1/24 10:13,Machine_4,68.99,2.44,3.9
24/1/24 10:13,Machine_5,68.48,1.29,4.4
24/1/24 10:13,Machine_6,62.78,1.5,7.4
24/1/24 10:13,Machine_7,69.86,0.79,5.0
24/1/24 10:13,Machine_8,66.41,1.29,4.4
24/1/24 10:13,Machine_9,79.29,2.53,4.24
24/1/24 10:13,Machine_10,79.55,1.09,5.28
24/1/24 10:14,Machine_1,74.49,0.4,4.47
24/1/24 10:14,Machine_2,74.27,1.11,5.16
24/1/24 10:14,Machine_3,70.28,1.1,7.44
24/1/24 10:14,Machine_4,60.21,2.05,5.26
24/1/24 10:14,Machine_5,64.07,2.54,5.4
24/1/24 10:14,Machine_6,62.92,2.1,5.01
24/1/24 10:14,Machine_7,61.89,2.29,3.53
24/1/24 10:14,Machine_8,76.41,0.55,4.59
24/1/24 10:14,Machine_9,78.1,0.87,4.87
24/1/24 10:14,Machine_10,67.95,0.73,4.48
24/1/24 10:15,Machine_1,65.49,0.9,6.01
24/1/24 10:15,Machine_2,60.41,0.89,4.31
24/1/24 10:15,Machine_3,73.1,2.08,4.89
24/1/24 10:15,Machine_4,74.97,2.57,7.3
24/1/24 10:15,Machine_5,72.92,1.77,5.06
24/1/24 10:15,Machine_6,74.44,1.87,3.7
24/1/24 10:15,Machine_7,63.24,1.57,3.83
24/1/24 10:15,Machine_8,69.36,1.7,3.65
24/1/24 10:15,Machine_9,69.57,1.24,4.05
24/1/24 10:15,Machine_10,68.84,0.83,4.46
24/1/24 10:16,Machine_1,78.66,2.52,4.87
24/1/24 10:16,Machine_2,72.85,1.56,5.8
24/1/24 10:16,Machine_3,69.59,2.28,4.35
24/1/24 10:16,Machine_4,75.49,1.25,6.07
24/1/24 10:16,Machine_5,78.09,0.43,5.05
24/1/24 10:16,Machine_6,64.53,1.08,4.16
24/1/24 10:16,Machine_7,70.22,2.13,7.1
24/1/24 10:16,Machine_8,66.82,0.85,5.72
24/1/24 10:16,Machine_9,70.32,2.27,5.27
24/1/24 10:16,Machine_10,67.75,0.87,7.26
24/1/24 10:17,Machine_1,79.02,1.97,3.75
24/1/24 10:17,Machine_2,68.09,2.39,5.64
24/1/24 10:17,Machine_3,73.54,0.58,5.81
24/1/24 10:17,Machine_4,78.43,1.28,3.67
24/1/24 10:17,Machine_5,64.48,2.17,5.79
24/1/24 10:17,Machine_6,65.73,2.17,3.64
24/1/24 10:17,Machine_7,78.71,1.59,4.47
24/1/24 10:17,Machine_8,76.07,1.34,6.76
24/1/24 10:17,Machine_9,60.44,1.17,4.64
24/1/24 10:17,Machine_10,67.98,1.48,6.51
24/1/24 10:18,Machine_1,64.29,1.55,3.61
24/1/24 10:18,Machine_2,61.5,0.52,7.03
24/1/24 10:18,Machine_3,65.97,2.51,4.59
24/1/24 10:18,Machine_4,66.65,1.52,3.61
24/1/24 10:18,Machine_5,63.97,1.04,4.18
24/1/24 10:18,Machine_6,67.48,2.22,3.03
24/1/24 10:18,Machine_7,64.15,0.59,3.5
24/1/24 10:18,Machine_8,66.0,1.8,6.11
24/1/24 10:18,Machine_9,77.43,0.9,6.88
24/1/24 10:18,Machine_10,67.29,0.82,4.06
24/1/24 10:19,Machine_1,73.79,1.61,5.15
24/1/24 10:19,Machine_2,73.94,2.59,5.38
24/1/24 10:19,Machine_3,74.5,1.16,4.89
24/1/24 10:19,Machine_4,73.59,1.23,5.03
24/1/24 10:19,Machine_5,73.55,1.69,5.2
24/1/24 10:19,Machine_6,66.76,2.27,3.28
24/1/24 10:19,Machine_7,66.13,2.36,6.24
24/1/24 10:19,Machine_8,69.83,1.28,7.03
24/1/24 10:19,Machine_9,64.94,0.59,4.89
24/1/24 10:19,Machine_10,61.01,1.17,5.39
24/1/24 10:20,Machine_1,62.38,1.69,5.77
24/1/24 10:20,Machine_2,66.65,1.15,4.42
24/1/24 10:20,Machine_3,71.78,1.06,4.35
24/1/24 10:20,Machine_4,70.53,2.69,5.45
24/1/24 10:20,Machine_5,73.94,2.35,3.14
24/1/24 10:20,Machine_6,62.93,2.09,3.5
24/1/24 10:20,Machine_7,75.01,2.58,5.45
24/1/24 10:20,Machine_8,65.08,1.36,3.69
24/1/24 10:20,Machine_9,66.22,1.13,3.94
24/1/24 10:20,Machine_10,76.34,2.01,4.62
24/1/24 10:21,Machine_1,65.24,1.54,5.12
24/1/24 10:21,Machine_2,61.36,0.48,3.93
24/1/24 10:21,Machine_3,60.8,1.43,4.78
24/1/24 10:21,Machine_4,64.48,2.31,6.33
24/1/24 10:21,Machine_5,73.76,0.74,4.9
24/1/24 10:21,Machine_6,66.59,2.63,7.45
24/1/24 10:21,Machine_7,74.36,1.66,5.29
24/1/24 10:21,Machine_8,63.85,1.63,3.59
24/1/24 10:21,Machine_9,74.48,1.04,6.66
24/1/24 10:21,Machine_10,70.12,0.97,6.47
24/1/24 10:22,Machine_1,71.67,1.12,6.24
24/1/24 10:22,Machine_2,74.96,1.04,6.33
24/1/24 10:22,Machine_3,74.54,1.87,7.32
24/1/24 10:22,Machine_4,71.78,2.14,5.94
24/1/24 10:22,Machine_5,69.66,1.87,3.83
24/1/24 10:22,Machine_6,74.45,0.74,4.05
24/1/24 10:22,Machine_7,64.49,2.1,3.44
24/1/24 10:22,Machine_8,65.53,0.68,4.08
24/1/24 10:22,Machine_9,77.01,2.49,4.72
24/1/24 10:22,Machine_10,73.07,1.25,6.37
24/1/24 10:23,Machine_1,78.26,0.4,4.95
24/1/24 10:23,Machine_2,78.96,1.76,7.12
24/1/24 10:23,Machine_3,64.41,1.05,7.19
24/1/24 10:23,Machine_4,68.8,1.74,4.43
24/1/24 10:23,Machine_5,77.86,2.45,4.46
24/1/24 10:23,Machine_6,76.74,2.27,4.94
24/1/24 10:23,Machine_7,78.84,0.58,4.94
24/1/24 10:23,Machine_8,61.92,1.41,4.84
24/1/24 10:23,Machine_9,71.24,2.07,5.98
24/1/24 10:23,Machine_10,66.01,0.52,4.64
24/1/24 10:24,Machine_1,67.78,1.91,7.09
24/1/24 10:24,Machine_2,65.14,1.09,6.9
24/1/24 10:24,Machine_3,78.24,2.54,5.61
24/1/24 10:24,Machine_4,73.97,0.73,4.31
24/1/24 10:24,Machine_5,75.27,1.3,7.15
24/1/24 10:24,Machine_6,71.17,0.71,4.6
24/1/24 10:24,Machine_7,79.39,1.09,7.34
24/1/24 10:24,Machine_8,67.94,2.0,6.2
24/1/24 10:24,Machine_9,63.65,1.07,4.56
24/1/24 10:24,Machine_10,64.32,2.15,3.27
24/1/24 10:25,Machine_1,67.45,1.13,6.7
24/1/24 10:25,Machine_2,62.57,2.05,4.78
24/1/24 10:25,Machine_3,61.9,1.38,3.19
24/1/24 10:25,Machine_4,65.07,1.72,4.24
24/1/24 10:25,Machine_5,63.3,1.8,5.28
24/1/24 10:25,Machine_6,63.39,1.27,6.08
24/1/24 10:25,Machine_7,78.02,2.26,5.2
24/1/24 10:25,Machine_8,78.29,2.49,7.27
24/1/24 10:25,Machine_9,79.14,0.78,4.58
24/1/24 10:25,Machine_10,64.97,2.64,4.16
24/1/24 10:26,Machine_1,60.75,0.52,6.96
24/1/24 10:26,Machine_2,70.59,0.43,4.28
24/1/24 10:26,Machine_3,75.43,2.3,7.13
24/1/24 10:26,Machine_4,60.77,1.54,7.17
24/1/24 10:26,Machine_5,79.61,1.84,6.59
24/1/24 10:26,Machine_6,74.77,2.01,4.14
24/1/24 10:26,Machine_7,60.67,0.86,7.35
24/1/24 10:26,Machine_8,66.36,1.77,5.48
24/1/24 10:26,Machine_9,71.0,0.89,6.75
24/1/24 10:26,Machine_10,74.28,1.7,7.23
24/1/24 10:27,Machine_1,74.98,1.35,6.29
24/1/24 10:27,Machine_2,66.05,0.96,6.62
24/1/24 10:27,Machine_3,77.56,1.34,3.25
24/1/24 10:27,Machine_4,68.91,1.77,3.14
24/1/24 10:27,Machine_5,70.41,1.6,4.87
24/1/24 10:27,Machine_6,60.16,1.56,4.19
24/1/24 10:27,Machine_7,76.69,1.82,5.76
24/1/24 10:27,Machine_8,73.94,2.29,3.76
24/1/24 10:27,Machine_9,68.54,1.03,5.0
24/1/24 10:27,Machine_10,74.3,1.7,4.16
24/1/24 10:28,Machine_1,79.18,1.68,3.94
24/1/24 10:28,Machine_2,67.44,1.54,7.36
24/1/24 10:28,Machine_3,71.24,1.02,6.44
24/1/24 10:28,Machine_4,68.63,1.96,6.02
24/1/24 10:28,Machine_5,72.33,0.74,5.94
24/1/24 10:28,Machine_6,63.23,1.93,6.98
24/1/24 10:28,Machine_7,63.32,2.55,5.23
24/1/24 10:28,Machine_8,64.72,1.25,4.82
24/1/24 10:28,Machine_9,60.98,1.86,3.95
24/1/24 10:28,Machine_10,69.03,2.56,6.23
24/1/24 10:29,Machine_1,76.29,2.24,3.23
24/1/24 10:29,Machine_2,76.27,1.46,6.27
24/1/24 10:29,Machine_3,73.59,1.02,3.96
24/1/24 10:29,Machine_4,70.57,2.19,4.67
24/1/24 10:29,Machine_5,71.03,1.84,3.67
24/1/24 10:29,Machine_6,72.22,1.6,5.11
24/1/24 10:29,Machine_7,62.97,2.51,5.51
24/1/24 10:29,Machine_8,67.87,1.05,4.92
